id,kudos,title,keywords,amount_keywords,romanticCategory,rating,contentWarning,words,packaged,published,up_time
32047198,1932,The Sex Bet,"Knotting, Alpha Dean, Smut, Barebacking, Explicit Sexual Content, Top Dean, Getting Together, Bottom Cas/Top Dean, Plot What Plot/Porn Without Plot, Cuddling & Snuggling, Alpha/Beta/Omega Dynamics, Fluff and Smut, Fluff, Roommates, Friends to Lovers, Bottom Castiel, Omega Verse, Scenting, Porn with Feelings, Happy Ending, Omega Castiel, Heat Sex, Mating Cycles/In Heat, Best Friends",24,M/M,Explicit,No Archive Warnings Apply,5581,2022-02-15T17:35:23,2021-06-19,8
32539897,42,Blood Link,"Angst, Vampires, Anal Sex, Slow Burn, Mpreg, Kim Taehyung | V & Park Jimin are Best Friends, Strangers to Lovers, Alpha/Beta/Omega Dynamics, Minor Chou Tzuyu/Son Chaeyoung, Smut, Blood, Other Additional Tags to Be Added, Eventual Romance, Age Swap",14,M/M,Explicit,No Archive Warnings Apply,8766,2022-09-05T18:33:36,2021-07-12,14
32616217,4,Trust Your Gut for Once,"Alpha Harry, Eventual Smut, Omega Louis, Rut, Sexism, Hurt Louis Tomlinson, Alpha/Beta/Omega Dynamics, Alternate Universe, Implied/Referenced Child Abuse, Omega Louis Tomlinson, Alpha Harry Styles, Enemies to Lovers, Minor Violence, Debt Collectors",14,M/M,Not Rated,Graphic Depictions Of Violence,1727,2022-09-06T08:54:39,2021-07-16,14
32093167,26,sweet dreams (are made of this),"this is very serious, Alternate Universe - Historical, Kidnapping, First Meetings, jk LOTS of plot actually, Alpha/Beta/Omega Dynamics, Alternate Universe - Soulmates, oh and, Mutual Pining, Plot What Plot/Porn Without Plot, Alternate Universe - Royalty, Enemies to Lovers, Amnesia, Alternate Universe - Gang World, Alternate Universe - Werewolf, you are in for a treat, Falling In Love",17,F/M,Not Rated,Creator Chose Not To Use Archive Warnings,1297,2022-09-08T00:14:00,2021-06-22,15
31889497,375,inevitable,"Knotting, Anal Sex, Alpha Midoriya Izuku, Choking, Angst and Fluff and Smut, Alpha Bakugou Katsuki, Oral Knotting, No Lube, Alternate Universe - No Quirks (My Hero Academia), Mating Bites, Alpha/Beta/Omega Dynamics, Friends to Lovers, Friends With Benefits, Oral Sex, Mild Hurt/Comfort, Cheating, Mating Cycles/In Heat, Top Midoriya Izuku, Bottom Bakugou Katsuki, Eventual Happy Ending",20,M/M,Explicit,Creator Chose Not To Use Archive Warnings,2523,2021-08-09T11:14:19,2021-06-12,2
31864909,84,The Highest Form of Affection,"pfft more like co-conspirators to lovers, dramatic irony is my brand now i guess, Alternate Universe - Regency, Omega Victor Nikiforov, Slow Burn, Alpha/Beta/Omega Dynamics, and soon mooooore, Intersex Omegas, Omega Katsuki Yuuri, Friends to Lovers, Cuddling & Snuggling, Mutual Pining, Anxiety Attacks, Sexual Tension",14,M/M,Explicit,No Archive Warnings Apply,2497,2022-09-06T08:57:19,2021-06-10,15
31734424,156,When the dust settles (Will we be alright?),"Pining, No Smut, Touch Deprivation, Pining Harry Styles, eventually, Mentions of Niall Liam and Zayn - Freeform, Alternate Universe - Dystopia, Alpha/Beta/Omega Dynamics, serious pining, newly-presented omega, Omega Louis Tomlinson, Alpha Harry Styles, Friends to Lovers, Touch-Starved, Sexual Tension",15,M/M,Mature,No Archive Warnings Apply,3272,2021-08-07T03:49:15,2021-06-04,2
31646303,105,Summerset Eyes and Bloodstained Ties,"Will Add More Later, possible switch jikook, Top Jeon Jungkook, Power Bottom Park Jimin (BTS), Omega Verse, Implied Mpreg, Jeon Jungkook is Whipped, Alpha/Beta/Omega Dynamics, Human Jeon Jungkook, Jeon Jungkook is a Hacker, Park Jimin is a Hitman/Assassin, jikook - Freeform, Friends to Lovers, Mating Cycles/In Heat, Park Jimin is Bad at Feelings (BTS), Half Demon Park Jimin",16,M/M,Mature,No Archive Warnings Apply,8223,2021-11-21T19:10:16,2021-05-31,6
31478501,388,The Bad Boy Next Door,"Bad Boy Jeon Jungkook, Top Jeon Jungkook, Light Angst, Bottom Park Jimin (BTS), not in a sexual way - Freeform, Rimming, Jeon Jungkook is Whipped, Alpha/Beta/Omega Dynamics, Smut, Bullying, Alpha Jeon Jungkook, Jeon Jungkook is a Little Shit, Jikook ABO Fest, Enemies to Lovers, Omega Park Jimin (BTS), Alternate Universe - Neighbors, Slut Shaming",17,M/M,Mature,Creator Chose Not To Use Archive Warnings,5544,2021-08-06T15:35:15,2021-06-10,2
29550879,27,My Wildflower,"Omega Kim Taehyung | V, Sweet, Min Yoongi | Suga Is Whipped, Jeon Jungkook is Whipped, first fic ever, taekook, Park Jimin is a Ray of Sunshine (BTS), Alpha Jeon Jungkook, Alpha/Omega, Oblivious Min Yoongi | Suga, Protective Jeon Jungkook, Light Angst, no idea what’s going on really, vkook, Slow Burn, Alternate Universe - Bangtan Boys | BTS A/B/O, (kind of??), Protective Kim Seokjin | Jin, Tooth-Rotting Fluff, Protective Min Yoongi | Suga, Oblivious Jeon Jungkook, Alpha Min Yoongi | Suga, Not Beta Read, Protective Kim Namjoon | RM, Beta Kim Namjoon | RM, Alpha/Beta/Omega Dynamics, Soft Kim Taehyung | V, Fluff, Friends to Lovers, Beta Kim Seokjin | Jin, Cuddles, Namjin - Background, Beta Park Jimin (BTS), Oblivious Kim Taehyung | V, Oblivious Jung Hoseok | J-Hope, Omega Lee Taemin, Jeonlous, Swearing, Mating Cycles/In Heat, haven’t planned it out so just going with the flow lol, sorry if it’s bad!!, Sope - background, Omega Jung Hoseok | J-Hope, Beta/Beta",44,M/M,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,1964,2022-09-09T21:09:12,2021-02-19,19
29463693,236,How to Tie a Tie,"Omega Kim Taehyung | V, Top Jeon Jungkook, Light Angst, Domestic Jeon Jungkook/Kim Taehyung | V, Eventual Smut, Family Fluff, Domestic Fluff, Romantic Fluff, Alpha/Beta/Omega Dynamics, Slice of Life, Bottom Kim Taehyung | V, Married Life, Alpha Jeon Jungkook, Friends to Lovers",14,M/M,Not Rated,Creator Chose Not To Use Archive Warnings,8108,2022-04-28T22:57:10,2021-02-15,14
28927866,40,"Amidst the petals, I reminisce you","Scheming, Smut, Curses, Fuck Or Die, Light Angst, Suicidal Thoughts, Jungkook has a pet dragon, Ancient Times, Mild Gore, Friends to Enemies to Lovers, Prince Jeon Jungkook, Alpha/Beta/Omega Dynamics, There's so much slick, Alpha Park Jimin (BTS), Non-Traditional Alpha/Beta/Omega Dynamics, Violence, Jimin is intense, Spiritual Powers, Sexual Tension, Royalty, Scenting, Suicide Attempt I guess, Happy Ending, Jeon Jungkook is a Brat, Omega Jeon Jungkook",25,M/M,Explicit,Creator Chose Not To Use Archive Warnings,5471,2022-09-09T16:57:25,2021-06-24,15
28940898,244,"to my lover, i'd never lie","Mentioned Kim Namjoon | RM, Oblivious Jeon Jungkook, Light Angst, Omega Verse, Mentioned Kim Taehyung | V, Childhood Friends, Omega Jeon Jungkook, Alpha/Beta/Omega Dynamics, Friends to Lovers, Fluff, Jeon Jungkook-Centric, Pining, First Kiss, Omega Park Jimin (BTS), Misunderstandings",15,M/M,General Audiences,No Archive Warnings Apply,2627,2022-04-27T07:05:30,2021-01-26,15
28339281,48,Roommate,"Knotting, Drunk Park Jimin (BTS), Jeon Jungkook is Whipped, Scents & Smells, Beta Jung Hoseok | J-Hope, Alpha Jeon Jungkook, Jeon Jungkook is a Little Shit, Omega Park Jimin (BTS), alternative universe, Shy Jeon Jungkook, Past Lee Taemin/Park Jimin (BTS), Alpha Kim Namjoon | RM, Bottom Park Jimin (BTS), Drunk Jeon Jungkook, Park Jimin is a Little Shit (BTS), little angst, Omega Kim Seokjin | Jin, Alpha Lee Taemin, Minor Jeon Jungkook/Original Character(s), Top Jeon Jungkook, Implied Mpreg, Mating Bites, Alpha/Beta/Omega Dynamics, Fluff and Smut, Non-Traditional Alpha/Beta/Omega Dynamics, Friends to Lovers, Roommates, Friends With Benefits, Sassy Park Jimin (BTS), Scenting, Kim Seokjin | Jin & Park Jimin are Siblings, Park Jimin Is a Sweetheart, Omega Min Yoongi | Suga, Jeon Jungkook & Kim Taehyung | V are Best Friends, Jeon Jungkook is Older Than Park Jimin, Mating Cycles/In Heat",36,Multi,Explicit,Creator Chose Not To Use Archive Warnings,3224,2022-09-10T00:08:00,2020-12-26,21
27973059,319,Soft Christmas,"Christmas Fluff, and they were ROOMMATES, Alpha/Beta/Omega Dynamics, and a tiny bit of angst, Beta Jeon Jungkook, Fluff, Drunk Jimin, Friends to Lovers, Cute Jungkook, Omega Park Jimin (BTS), Tooth-Rotting Fluff, All Types of Fluff",12,M/M,Teen And Up Audiences,No Archive Warnings Apply,4724,2022-04-14T06:22:12,2020-12-09,16
27830629,20,Turkey Drop,"Omega Kim Taehyung | V, Established Kim Seokjin | Jin/Min Yoongi | Suga, Lawyer Min Yoongi | Suga, University Student Jeon Jungkook, Alpha Jeon Jungkook, Omega Park Jimin (BTS), Established Jeon Jungkook/Park Jimin, Alpha Kim Namjoon | RM, taehyung has a lot of growing to do, Self-Discovery, Lawyer Kim Seokjin | Jin, just kissing, University Student Kim Taehyung | V, Omega Kim Seokjin | Jin, Alternate Universe - America, from both parties, childhood crush, Jung Hoseok | J-Hope is a Little Shit, Character Growth, Alpha Jung Hoseok | J-Hope, Comedy, Alpha/Beta/Omega Dynamics, Enemies to Lovers, Jung Hoseok | J-Hope & Kim Namjoon | RM are Best Friends, brother's best friend cliche, Thanksgiving, Cheating, Omega Min Yoongi | Suga, Korean-American Character, Other Additional Tags to Be Added, Kim Namjoon | RM & Kim Seokjin | Jin & Kim Taehyung | V are Siblings, Musician Kim Namjoon | RM, Graduate Student Jung Hoseok | J-Hope",33,M/M,Teen And Up Audiences,No Archive Warnings Apply,2566,2022-04-19T14:51:27,2020-12-02,16
27239371,163,The Heart Asks Pleasure First,"Rough Sex, Rough Oral Sex, Angst and Fluff and Smut, Masturbation, Porn with Feelings, Bets & Wagers, Dirty Talk, Alpha/Beta/Omega Dynamics, Other Additional Tags to Be Added, Humor, Friends to Lovers, Cock Warming, Friends With Benefits, Foreplay, Mating Cycles/In Heat, Falling In Love",16,M/M,Explicit,No Archive Warnings Apply,8712,2022-08-30T01:17:32,2020-10-28,22
27231328,1567,Walkie Talkie Conversation,"Alpha Bakugou Katsuki, Porn with Feelings, Childhood Friends, Alpha/Beta/Omega Dynamics, Friends to Lovers, Omega Midoriya Izuku",6,M/M,Explicit,Underage,3538,2022-04-17T06:19:32,2020-10-27,18
27088858,18,Wish wishes came true,"Angst, Namjin for clear skin, Friends to Enemies to Lovers, Eventual Smut, Yoonmin cuz yoonmin, Alpha/Beta/Omega Dynamics, Smut, Kim Taehyung | V is a Little Shit, Alpha Jeon Jungkook, Jeon Jungkook is a Little Shit, Enemies to Lovers, Human Kim Taehyung | V",12,M/M,Mature,Creator Chose Not To Use Archive Warnings,5558,2022-09-03T08:22:53,2020-10-18,23
27088972,267,Where the friendship ends and love begins,"Jikook being obvious, Swearing, Alternate Universe, Alpha/Beta/Omega Dynamics, Friends to Lovers, Mutual Pining, Alpha Park Jimin (BTS), Omega Jeon Jungkook, Lil' angst and a ton of fluff",9,M/M,Mature,Creator Chose Not To Use Archive Warnings,4211,2022-04-19T22:36:42,2020-10-18,18
27085504,231,after the rain,"both are bad at feelings, Strength Kink, Beta Jeon Jungkook, Self-Esteem Issues, Omega Park Jimin (BTS), Misunderstandings, Insecurity, But Like Idiots to Lovers, betas are not boring in this fic, Eventual Smut, Implied Mpreg, Angst with a Happy Ending, Alpha/Beta/Omega Dynamics, will add more tags with second chapter if needed, Friends to Lovers, Rimming, Teasing, Childhood Friends, Mating Cycles/In Heat",19,M/M,Mature,Creator Chose Not To Use Archive Warnings,9052,2022-09-03T07:50:28,2020-10-20,23
27052192,22,fairytales do not exist,"Secrets, I'm Bad At Tagging, Alpha Jeon Jungkook, Alternate Universe - Royalty, Omega Park Jimin (BTS), Explicit Sexual Content, Rough Sex, Bottom Park Jimin (BTS), Eventual Romance, Angst, Top Jeon Jungkook, Alpha Kim Taehyung | V, Blood and Injury, Eventual Smut, Prince Jeon Jungkook, Alpha/Beta/Omega Dynamics, Enemies to Lovers, Abuse of Authority, Family Secrets, Roughness, Secretary Park Jimin (BTS)",21,M/M,Explicit,Creator Chose Not To Use Archive Warnings,4049,2022-09-03T00:52:57,2020-10-16,23
26806735,161,Holding Out for a Hero,"Protective Bakugou Katsuki, Bakugou Katsuki Swears A Lot, I'm Bad At Tagging, denki is tiny, katsuki is all might sized, Cussing, Alpha/Omega, Omega Midoriya Izuku, Cute Midoriya Izuku, Alpha Bakugou Katsuki, Pining Bakugou Katsuki, kirishima is all might sized, Eventual Romance, Soft Bakugou Katsuki, Kaminari Denki is a Ray of Sunshine, Not Beta Read, izuku is tiny, Characters Are Pro Heroes (My Hero Academia), Alpha/Beta/Omega Dynamics, Sad Bakugou Katsuki, Maid Cafe, Omega Verse, Kirishima Eijirou is a Good Friend, Bakugou Katsuki is Bad at Feelings, Domestic Fluff, Omega Kaminari Denki, Jealous Bakugou Katsuki, Alpha Kirishima Eijirou, Other Additional Tags to Be Added",29,M/M,Mature,Creator Chose Not To Use Archive Warnings,5755,2022-09-01T00:23:22,2020-10-04,23
27101053,1806,i'm gonna sneak up in the dark night (and jump into your dreams),"Ableist Language, Derogatory Language, (the last 5 tags don't apply to KM), Past Character Death, Language Barrier, Blind Character, Strangers to Lovers, Alpha/Beta/Omega Dynamics, Humiliation, Anal Fingering, Self-Lubrication, Lust at First Sight, Alpha Jeon Jungkook, Implied/Referenced Rape/Non-con, Enemies to Lovers, Omega Park Jimin (BTS), Possessive Behavior, Werewolves",18,M/M,Explicit,Graphic Depictions Of Violence,7022,2022-04-20T21:08:11,2020-10-19,18
26783932,613,you got the spice I got the sugar (sugar and spice and everything nice),"Alpha Kim Taehyung | V, Porn with Feelings, Eventual Smut, Alpha/Beta/Omega Dynamics, Scent Marking, Alpha Jeon Jungkook, Enemies to Lovers, Scent Kink, Omega Park Jimin (BTS), Accidental Knotting, Rimming",11,M/M,Explicit,No Archive Warnings Apply,7172,2022-04-19T13:18:06,2020-10-03,18
26745196,1423,winter flower,"5 minute enemies, Knotting, Alpha Jeon Jungkook, Enemies to Friends to Lovers, soft but sexy, namseok if you squint - Freeform, Bottom Jeon Jungkook, Pack Dynamics, they're supposed to hate each other but they find each other hot, awkward pining???, im sorry for the plethora of tags, Alpha/Beta/Omega Dynamics, Cuddling, Alpha Park Jimin (BTS), Roommates, Enemies to Lovers, belly bulge, IT JUST GETS FLUFFY QUICK IM NOT SORRY, tbh this gets real soft real quick sorry not sorry, Top Park Jimin (BTS), Happily Ever After",21,M/M,Explicit,No Archive Warnings Apply,8619,2022-04-16T09:37:09,2020-10-04,18
26512780,16,Peace Land,"Jeon Jungkook is Whipped, Jeon Jungkook is Bad at Feelings, Alpha Jeon Jungkook, Omega Park Jimin (BTS), Alpha Kim Namjoon | RM, Light Angst, Slow Burn, Attempt at Humor, Park Jimin (BTS) is a Sweetheart, Alpha Kim Taehyung | V, Alpha/Beta/Omega Dynamics, Park Jimin (BTS) Is a Brat, Humor, Enemies to Lovers, Beta Kim Seokjin | Jin, Park Jimin (BTS) is a Little Shit, Sassy Park Jimin (BTS), Omega Jung Hoseok | J-Hope, Beta Min Yoongi | Suga, Kim Namjoon | RM is So Done",20,M/M,Not Rated,Creator Chose Not To Use Archive Warnings,2211,2022-08-29T07:23:55,2020-09-17,23
26437366,84,can't believe it,"Top Jeon Jungkook, Bottom Park Jimin (BTS), Slow Burn, Domestic Fluff, Alpha/Beta/Omega Dynamics, Fluff and Smut, Fluff, Jeon Jungkook is Bad at Feelings, Friends to Lovers, Best Friends",10,M/M,Mature,Creator Chose Not To Use Archive Warnings,2541,2022-04-16T11:09:12,2020-09-13,19
26409082,233,Mint Chocolate,"Fluff and Angst, Hurt/Comfort, Alpha/Beta/Omega Dynamics, Alpha Jeon Jungkook, Friends to Lovers, Omega Park Jimin (BTS)",6,M/M,Teen And Up Audiences,No Archive Warnings Apply,2262,2022-04-14T06:04:48,2020-09-11,19
26297113,654,The One That I Want,"Anal Sex, Blow Jobs, POV Dean Winchester, Wingfic, Implied Mpreg, First Time, Alpha/Beta/Omega Dynamics, Mating Cycles/In Heat, Wing Kink, Hunter Dean Winchester, Wing Oil, Canon Compliant, Friends to Lovers, First Kiss, Angel Castiel (Supernatural), Claiming Bites",16,M/M,Explicit,No Archive Warnings Apply,7694,2022-04-12T09:42:59,2020-09-05,19
26143084,13,The Sapphire Omen,"smut MAYBE, Running Away, Alternate Universe - Soulmates, more tags will be added as plot progresses, Hunted Down, Alternate Universe - Medieval, Prophecy, Travelling pack, Hatred, Humans vs. Werewolves, Eventual Romance, Angst, Action/Adventure, Discrimination, Alpha/Beta/Omega Dynamics, eventual understanding, Death Threats, All in Hiding, legend, Alternate Universe - Werewolf, Mysterious Antagonist, Abandonment",22,M/M,Teen And Up Audiences,Graphic Depictions Of Violence,6730,2022-08-31T17:18:28,2020-08-29,24
26469208,30,Fires At Night,"Drama, Forbidden Love, Dabi is Todoroki Touya, Past Relationship(s), Alternate Universe, Magic, Mating Bond, Family Drama, Quirks, Alpha/Beta/Omega Dynamics, Break Up, Enemies to Lovers, Past Abuse, Romantic Tension, Dabi is a Todoroki, romantic suspense, Alternate Universe - Vikings, Complicated Relationships, Happy Ending, Romance",20,M/M,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,3641,2022-09-03T19:46:04,2020-09-14,24
25829587,7,Kleptomaniac,"Alpha Harry, Childhood Friends, Beta Niall Horan, Omega Louis, Slow Burn, Accidental Bonding, Alpha/Beta/Omega Dynamics, Harry Styles & Louis Tomlinson are Childhood Friends, Friends to Lovers, Alpha Liam Payne, Omega Zayn Malik, Mating Cycles/In Heat",12,M/M,Explicit,Major Character Death,933,2022-09-03T16:20:47,2020-08-11,25
26024818,91,The Snowball Effect,"Park Jimin (BTS) is Bad At Feelings, Manipulation, Hurt/Comfort, Emotional/Psychological Abuse, Implied/Referenced Rape/Non-con, Jealousy, Alpha Jeon Jungkook, Omega Park Jimin (BTS), Protective Jeon Jungkook, Alternate Universe - College/University, Power Imbalance, Bottom Park Jimin (BTS), Slow Burn, hes better than Jimin at least, warning tags are not directed at the main couple, Angst, Top Jeon Jungkook, but hes like a power bottom muahaha, Friends With Benefits Min Yoongi | Suga/Park Jimin, Eventual Smut, Angst with a Happy Ending, Jeon Jungkook is Good at Feelings, Alpha/Beta/Omega Dynamics, Fluff, Enemies to Lovers, Park Jimin (BTS) Needs a Hug, Jeon Jungkook is a Sweetheart, Kinda, Hurt Park Jimin (BTS)",29,M/M,Explicit,Creator Chose Not To Use Archive Warnings,6945,2022-08-30T16:12:20,2020-08-23,24
25732249,1701,"Fake Bite, Real Love","Omega Verse, Top Dean, Idiots in Love, Alpha Dean, Alpha/Beta/Omega Dynamics, Omega Castiel, Friends to Lovers, Mutual Pining, Fluff, Cuddling & Snuggling, Bottom Castiel, Best Friends",12,M/M,Mature,No Archive Warnings Apply,2265,2022-04-08T15:43:01,2020-08-05,20
25661128,257,How to Get Fit and Win a Mate in 28 Days (or Less),"Gyms, Knotting, intersex female alpha, Alpha Bakugou Katsuki, Childhood Friends, Beta Midoriya Izuku, Embedded Images, Alpha/Beta/Omega Dynamics, Second Chances, Gym Sex, Friends to Lovers, Omega Kirishima Eijirou, Mating Cycles/In Heat, Alternate Universe - No Quirks (My Hero Academia), Alpha Ashido Mina",15,F/M,Explicit,No Archive Warnings Apply,6505,2022-04-11T03:59:59,2020-08-02,20
25632310,1620,Knot Tease,"Alternate Universe – Neighbors, Omega Verse, Top Dean, Oblivious Dean Winchester, Alpha Dean, Alpha/Beta/Omega Dynamics, Smut, Fluff and Smut, Omega Castiel, Humor, Bottom Castiel, Enemies to Lovers, Explicit Sexual Content",13,M/M,Explicit,No Archive Warnings Apply,1809,2022-04-08T21:07:04,2020-07-31,21
25322932,312,"Mine, Omega-Mine","Omega Dean Winchester, Omega Castiel (Supernatural), Anal Sex, Mating Bites, Roommates, Alpha/Beta/Omega Dynamics, Anal Fingering, Explicit Sexual Content, Friends to Lovers, Rimming",10,M/M,Explicit,No Archive Warnings Apply,2560,2022-04-08T14:48:10,2020-07-17,21
2522825,525,Don't Stop,"Knotting, Blow Jobs, Multiple Orgasms, First Time, Childhood Friends, Alpha Dean, Alpha/Beta/Omega Dynamics, Anal Fingering, Omega Castiel, Self-Lubrication, Sex Toys, Friends to Lovers, Love Confessions, Mating Cycles/In Heat, Rimming",15,M/M,Explicit,No Archive Warnings Apply,1741,2022-05-27T21:37:21,2014-10-27,91
25174246,1962,my heart was built for you,"Knotting, Soulmates, Anal Sex, Alternate Universe - Soulmates, Smut, Alpha Jeon Jungkook, Gratuitous Smut, Omega Park Jimin (BTS), Boys Kissing, Angst, Soulmate-Identifying Marks, Drunken Flirting, Co-workers, Angst with a Happy Ending, Alpha/Beta/Omega Dynamics, Friends to Lovers, Park Jimin (BTS) Needs a Hug, Jeon Jungkook is a Sweetheart, Drinking, Bouncer Jeon Jungkook, Bartender Park Jimin (BTS), Mating Cycles/In Heat",22,M/M,Explicit,No Archive Warnings Apply,9354,2022-04-12T22:14:28,2020-07-10,21
24797914,752,"Oh, To Be Young","Podium Family, Otabek has two moms, Omega Yuri Plisetsky, Protective Victor Nikiforov, Protective Katsuki Yuuri, Pup Yuri, Alpha Victor Nikiforov, Growing Up, Eventual Otabek Altin/Yuri Plisetsky, Married Katsuki Yuuri/Victor Nikiforov, Cuddling & Snuggling, Omega Katsuki Yuuri, Alpha Otabek Altin, Character's Name Spelled as Viktor, Not Beta Read, Alpha/Beta/Omega Dynamics, Family Feels, Fluff, Friends to Lovers, First Kiss, Established Katsuki Yuuri/Victor Nikiforov, Awkward Crush, family au, Katsuki Yuuri and Victor Nikiforov are Yuri Plisetsky's Parents, Family Dynamics, Found Family, Scenting, Otabek Altin & Yuri Plisetsky Are Best Friends, Papa Victor, mama yuuri",30,M/M,General Audiences,No Archive Warnings Apply,4088,2022-04-07T22:05:38,2020-06-19,22
24708481,2467,undisclosed desires,"aka bwb (bath what bath), Unresolved Sexual Tension, Inspired by Mulan (1998), Alpha/Beta/Omega Dynamics, Plot What Plot/Porn Without Plot, Alpha Jeon Jungkook, Enemies to Lovers, Omega Park Jimin (BTS)",8,M/M,Explicit,No Archive Warnings Apply,6300,2022-04-09T05:09:44,2020-06-14,22
24343684,138,i'll be by your side (anytime you're needing me),"louis cant stand the overpowering scent of Harry, Omega/Omega, Alpha/Beta/Omega Dynamics, Friends to Lovers, Non-Traditional Alpha/Beta/Omega Dynamics, Pining",6,M/M,General Audiences,No Archive Warnings Apply,4024,2022-04-05T01:43:05,2020-05-23,23
24310771,35,Naughty (And Not Nice),"Omega Kim Taehyung | V, Eventual Smut, Alpha/Beta/Omega Dynamics, Alpha Jeon Jungkook, Enemies to Lovers",5,M/M,Not Rated,Creator Chose Not To Use Archive Warnings,941,2022-09-01T20:49:17,2020-05-21,28
24112396,1359,Showing Affection,"Omega Verse, Scenting, Alpha Dean, Roommates, Alpha/Beta/Omega Dynamics, Omega Castiel, Friends to Lovers, Cuddling & Snuggling, Fluff, Getting Together, Pining, Best Friends",12,M/M,Teen And Up Audiences,No Archive Warnings Apply,1760,2022-04-02T03:17:52,2020-05-10,23
19766230,40,set my soul ablaze,"5+1 Things, Fluff and Angst, Mutual Pining, Crime Fighting, Misunderstandings, Blood and Injury, Near Death Experiences, Recovery, Friends to Lovers, Minor Violence, Hurt, Hero/Villain, Engagement, Alternate Universe - Roommates/Housemates, Superpowers, Healthy Relationships, Natural Disasters, Identity Reveal, Background Matt/Keith, Alternate Universe - Superheroes/Superpowers",20,M/M,Teen And Up Audiences,No Archive Warnings Apply,6634,2022-03-15T13:32:04,2019-07-11,32
28903533,199,There's gotta be a reason that I'm here on Earth,"References to Depression, End of the World, Byun Baekhyun-centric, Mpreg, Natural Disasters, Sweet Park Chanyeol, Awkward Flirting, Eventual Romance, Cute Byun Baekhyun/Park Chanyeol, Apocalypse, Post-Apocalypse",11,M/M,Not Rated,No Archive Warnings Apply,19412,2022-04-24T11:48:41,2021-01-22,15
16644842,7,We're Gonna Make It,"Hurt/Comfort, Being Lost, Disasters, America being America (Hetalia), Everyone Needs A Hug, Whoops sorry for the caps, Slow Burn, Action & Romance, Why Did I Write This?, Eventual Happy Ending, Original Character(s), Eventual Romance, Survival, Major Character Injury, Rescue Missions, 2P Japan (Hetalia), Firefighters, How Do I Tag, 2P North Italy (Hetalia), Suffering, this is better than it sounds i promise, i love suffering, Background Relationships, Airplane Crashes, 2P Germany (Hetalia), This Is Why We Can't Have Nice Things, But there's suffering, Natural Disasters, Injury Recovery, YAY FOR SUFFERING, I Can't Believe I Wrote This, FACE Family, England Needs Tea (Hetalia), It Gets Worse Before It Gets Better, Emotional Roller Coaster",35,F/F,Teen And Up Audiences,Graphic Depictions Of Violence,721,2022-08-29T12:49:43,2018-11-19,45
26235385,98,Summer's End,"gee Link how come Hylia lets you have two swords, Post-Game(s), Roleswap, Gun Violence, Sword Spirit Link, Hurt/Comfort, Smut, Canon Compliant, Panic Attacks, College AU, Kidnapping, Chronic Pain, Alternate Universe - Cyberpunk, Grief/Mourning, master/sword au, Emotional Manipulation, Blindness, Restraints, Blood and Injury, Sexual Content, Modern AU, Fluff, Additional Warnings In Author's Note, Enemies to Lovers, Canon Divergence, Alternate Universe - Dark, Whumptober 2020, Drug Use, Selectively Mute Link (Legend of Zelda), Emotional Hurt, Natural Disasters, Modern Fantasy, Abandonment",33,M/M,Not Rated,Creator Chose Not To Use Archive Warnings,45946,2022-04-07T15:26:42,2020-10-01,18
35588326,40,Tsukiakari no mori 月明かりの森,"Fantasy, immortality/mortality, Childhood Friends, Japanese Mythology & Folklore, Angst with a Happy Ending, Natural Disasters, Non-Explicit Sex, Inspired by Studio Ghibli, Friends to Lovers, non-graphic injury",10,M/M,Mature,No Archive Warnings Apply,11718,2022-02-20T08:04:10,2021-12-08,2
11749293,58,Winds of Change,"Trapped, Fluff and Crack, Natural Disasters, Crack, Shipping, Secret Crush, Fluff, Comfort, Humor, Friends to Lovers, Best Friends",11,M/M,General Audiences,No Archive Warnings Apply,2117,2022-01-21T21:31:21,2017-08-08,53
32863057,123,9-1-1: Paradise,"Buck is a second dad, expensive trips that will make you go ooooh, Soft Eddie Diaz (9-1-1 TV), Guilt, bisexual!Eddie, bisexual!Buck, Soft Evan ""Buck"" Buckley/Eddie Diaz, Canon Compliant, Jealousy, Fluff and Angst, No Covid, Eddie Diaz is Bad at Feelings (9-1-1 TV), no beta we die like men, Tropical setting, For the most part, Mutual Pining, Post 4x14, buddie, Angst, Oblivious, Miscommunication, Insecurity, Angst with a Happy Ending, Fluff, Friends to Lovers, Natural Disasters, Holiday in paradise, Islands, Buck is a lucky bastard, Luxury",30,F/F,Mature,No Archive Warnings Apply,13811,2022-09-08T01:17:43,2021-07-27,14
